wer,cer,time,memory,transcription,reference,model,dataset,sample_idx
0.2727272727272727,0.04225352112676056,7.960094690322876,26.0625, Jewel box is cleverly stolen under the very noses of owners or caretakers.,jewel-boxes cleverly stolen under the very noses of owners or care-takers.,whisper-small,LJSpeech,47
0.14285714285714285,0.012345679012345678,9.483692646026611,-20.53125," Thither, Elder went alone, provided with a number of canvas and one large carpet bag.","Thither Elder went alone, provided with a number of canvas and one large carpet-bag.",whisper-small,LJSpeech,48
0.11764705882352941,0.04819277108433735,9.620123386383057,17.51953125, Thertel drove him down in a gig to be killed as he traveled in Thertel's own words.,"Thurtell drove him down in a gig, ""to be killed as he traveled,"" in Thurtell's own words.",whisper-small,LJSpeech,49
0.375,0.11363636363636363,4.840826511383057,1240.85546875,he was buried in lahour near anacali bazar,He was buried in Lahore near Anarkali Bazaar.,xlsr-english,CommonVoice2,0
0.15384615384615385,0.03125,2.2132396697998047,76.2265625,a dog trying to catch bobbles from a bobble machine in the grass,A dog trying to catch bubbles from a bubble machine in the grass,xlsr-english,CommonVoice2,1
0.09090909090909091,0.01694915254237288,1.972123384475708,5.10546875,one should always leave a light burning in an empty theatr,One should always leave a light burning in an empty theatre.,xlsr-english,CommonVoice2,2
0.0,0.0,1.8058338165283203,6.01171875,like the roma in general many different ethnonyms are given to subgroups of roma,"Like the Roma in general, many different ethnonyms are given to subgroups of Roma.",xlsr-english,CommonVoice2,3
0.0,0.0,1.4751226902008057,-14.58203125,she had two children from her first marriage,She had two children from her first marriage.,xlsr-english,CommonVoice2,4
0.0,0.0,1.568490743637085,3.17578125,currently two species are recognized,"Currently, two species are recognized.",xlsr-english,CommonVoice2,5
0.2727272727272727,0.053763440860215055,2.7345898151397705,32.0625,examples of thermosetting adhesives are epoxi polyeurothane cyanoacrolyte and acrylic polymers,"Examples of thermosetting adhesives are: epoxy, polyurethane, cyanoacrylate and acrylic polymers.",xlsr-english,CommonVoice2,6
0.15384615384615385,0.015873015873015872,2.0697221755981445,-5.23046875,his father is the king of all sharks also known as the shark god,"His father is ""The King of All Sharks""-also known as the Shark god.",xlsr-english,CommonVoice2,7
0.0,0.0,0.9620540142059326,-14.6875,who need bishops with so many queens,Who need bishops with so many queens?,xlsr-english,CommonVoice2,8
0.2222222222222222,0.034482758620689655,1.4315686225891113,-7.78125,flint was appointed to a number of foundation lectura ships,Flint was appointed to a number of foundation lectureships.,xlsr-english,CommonVoice2,9
0.0,0.0,1.8010051250457764,4.546875,my initial assumption about the phase displaced pulse was wrong,My initial assumption about the phase displaced pulse was wrong.,xlsr-english,CommonVoice2,10
0.0,0.0,2.716183662414551,3.171875,he was also employed there as an assistant professor of political science,He was also employed there as an assistant professor of political science.,xlsr-english,CommonVoice2,11
0.0,0.0,2.105694055557251,4.00390625,the popularity of the play created a demand for publication of the stories,The popularity of the play created a demand for publication of the stories.,xlsr-english,CommonVoice2,12
0.07692307692307693,0.02531645569620253,2.614838123321533,8.00390625,the native range formally extended south into the great lakes basin in michigan,The native range formerly extended south into the Great Lakes basin in Michigan.,xlsr-english,CommonVoice2,13
0.0,0.0,1.7965660095214844,-9.28515625,i want to book a restaurant in new mexico for two people,I want to book a restaurant in New Mexico for two people.,xlsr-english,CommonVoice2,14
0.0,0.0,1.3934400081634521,8.09375,a small child is helping with gardening,A small child is helping with gardening.,xlsr-english,CommonVoice2,15
0.0,0.0,2.959506034851074,7.67578125,the train continued north transit police were notified of the situation at fordham road,The train continued north; transit police were notified of the situation at Fordham Road.,xlsr-english,CommonVoice2,16
0.0,0.0,1.5984265804290771,50.4609375,a group of students are sitting outside on campus,A group of students are sitting outside on campus.,xlsr-english,CommonVoice2,17
0.0,0.0,1.7862777709960938,8.28515625,the tree was blown up and the sound could be heard for miles,The tree was blown up and the sound could be heard for miles.,xlsr-english,CommonVoice2,18
0.16666666666666666,0.029411764705882353,2.4840619564056396,-22.36328125,this area was under the southern part of ancient bengau called banga,This area was under the southern part of ancient Bengal called Vanga.,xlsr-english,CommonVoice2,19
0.36363636363636365,0.07936507936507936,2.4157838821411133,8.921875,the one year-old simer pi was instead created the prince of vlange,The one-year-old Sima Pi was instead created the Prince of Langye.,xlsr-english,CommonVoice2,20
0.07142857142857142,0.0425531914893617,2.279855251312256,-4.11328125,the amount of inductive coupling between two conductors is measured by their mutual inductors,The amount of inductive coupling between two conductors is measured by their mutual inductance.,xlsr-english,CommonVoice2,21
0.0,0.0,2.4782209396362305,6.9375,her current title is woman international master,Her current title is Woman International Master.,xlsr-english,CommonVoice2,22
0.18181818181818182,0.05714285714285714,2.6349706649780273,9.29296875,clarence straight is long extending from dickon entrance to sumner strait,"Clarence Strait is long, extending from Dixon Entrance to Sumner Strait.",xlsr-english,CommonVoice2,23
0.625,0.3684210526315789,2.3641064167022705,-72.4453125,the akland city castle of italy suggests the property,The Auckland City Council recently purchased the property.,xlsr-english,CommonVoice2,24
0.0,0.0,1.8034255504608154,-7.703125,a bicyclist looks behind him to check on a girl riding a bike behind him,A bicyclist looks behind him to check on a girl riding a bike behind him.,xlsr-english,CommonVoice2,25
0.14285714285714285,0.022727272727272728,1.710740089416504,9.859375,the city was partly destroyed by mythridates,The city was partly destroyed by Mithridates.,xlsr-english,CommonVoice2,26
0.0,0.0,1.904564619064331,0.1484375,competition begins in april and the final is normally played in september,"Competition begins in April, and the final is normally played in September.",xlsr-english,CommonVoice2,27
0.14285714285714285,0.06097560975609756,2.4115612506866455,1.53125,paved streets and central water and seaward serve all lots develop within the plan,Paved streets and central water and sewer serve all lots developed within the plan.,xlsr-english,CommonVoice2,28
0.07692307692307693,0.016129032258064516,1.6633288860321045,24.7578125,a brid getting ready to throw her bouquet to a group of women,A bride getting ready to throw her bouquet to a group of women.,xlsr-english,CommonVoice2,29
0.0,0.0,1.8814764022827148,-21.5,it was distributed by sony picture's home entertainment,It was distributed by Sony Pictures Home Entertainment.,xlsr-english,CommonVoice2,30
0.125,0.017857142857142856,2.1742231845855713,1.78125,therefore more conflict and more leathal energy generated,"Therefore, more conflict and more lethal energy generated.",xlsr-english,CommonVoice2,31
0.25,0.05,1.7773313522338867,-227.30078125,plants breath it in,Plants breathe it in...,xlsr-english,CommonVoice2,32
0.2,0.047619047619047616,1.5747900009155273,32.92578125,he wanted to know about the stanislovsky and strosberg theories,He wanted to know about the Stanislavski and Strasberg theories.,xlsr-english,CommonVoice2,33
0.08333333333333333,0.05,1.9674208164215088,-0.58984375,it remains their only single to land on either of the churchs,It remains their only single to land on either of the charts.,xlsr-english,CommonVoice2,34
0.0,0.0,2.0476222038269043,3.921875,our collective research has not created a single algorithm,Our collective research has not created a single algorithm.,xlsr-english,CommonVoice2,35
0.0,0.0,2.174854278564453,1.58984375,the university vice-chancellor and other officials were present as armed police surrounded the campus,The university vice-chancellor and other officials were present as armed police surrounded the campus.,xlsr-english,CommonVoice2,36
0.0,0.0,1.6444766521453857,-1.0390625,howard lake developed as a railroad station,Howard Lake developed as a railroad station.,xlsr-english,CommonVoice2,37
0.0,0.0,1.6530609130859375,-28.2890625,the station also airs undercurrents nightly,"The station also airs ""UnderCurrents"" nightly.",xlsr-english,CommonVoice2,38
0.0,0.0,1.3642644882202148,-0.6875,a man paints on an easel as people walk by,A man paints on an easel as people walk by.,xlsr-english,CommonVoice2,39
0.13333333333333333,0.02666666666666667,1.986809253692627,14.76171875,in one quick move she activated the ft canons and fired on the enemy ship,"In one quick move, she activated the aft cannons and fired on the enemy ship.",xlsr-english,CommonVoice2,40
0.14285714285714285,0.03529411764705882,2.657625913619995,1.6640625,the character is an atlantean of marvel shade universe known as the marvel universe,"The character is an Atlantean of Marvel's shared universe, known as the Marvel Universe.",xlsr-english,CommonVoice2,41
0.0,0.0,0.8843016624450684,-3.1015625,an old man sits with a tray in his lap,An old man sits with a tray in his lap.,xlsr-english,CommonVoice2,42
0.09090909090909091,0.013888888888888888,2.028994083404541,4.31640625,on occasion he has won an armored battlesuit of unrevealed capabilities,"On occasion, he has worn an armored battlesuit of unrevealed capabilities.",xlsr-english,CommonVoice2,43
0.3333333333333333,0.18181818181818182,1.7333505153656006,21.84375,it draws heavily on rafh tho and mathematical lature,It draws heavily on graph theory and mathematical logic.,xlsr-english,CommonVoice2,44
0.0,0.0,2.040310859680176,-9.86328125,it had a small chancel and its embattled western tower contained a single bell,It had a small chancel and its embattled western tower contained a single bell.,xlsr-english,CommonVoice2,45
0.0,0.0,1.0405166149139404,-4.71875,it was all gone now,It was all gone now.,xlsr-english,CommonVoice2,46
0.0,0.0,1.8609859943389893,5.45703125,later he became parsons' deputy for the gun-type fission weapon,Later he became Parsons' deputy for the gun-type fission weapon.,xlsr-english,CommonVoice2,47
0.0,0.0,0.8349592685699463,-10.60546875,give this novel four stars,Give this novel four stars,xlsr-english,CommonVoice2,48
0.0,0.0,2.1310346126556396,13.5625,the bravos and the san patricios were stationed on the left behind barricades,"The ""Bravos"" and the ""San Patricios"" were stationed on the left, behind barricades.",xlsr-english,CommonVoice2,49
0.19047619047619047,0.03773584905660377,3.3398056030273438,0.5078125,at that station the sapes were given out heavy with shot not gold the thiefes went on to dover and by and-bye,"At that station the safes were given out, heavy with shot, not gold; the thieves went on to Dover, and by-and-by,",xlsr-english,LJSpeech,0
0.14285714285714285,0.05714285714285714,0.861090898513794,-8.046875,no traces of its mote have appeared,No traces of its moat have appeared.,xlsr-english,LJSpeech,1
0.1111111111111111,0.018691588785046728,3.747314691543579,25.45703125,a notorious misor robert smith had recently died in seven dials where he had amasked a considerable fortune,"A notorious miser, Robert Smith, had recently died in Seven Dials, where he had amassed a considerable fortune.",xlsr-english,LJSpeech,2
0.0,0.0,0.925358772277832,-22.0390625,no attempt was made to maintain discipline,No attempt was made to maintain discipline.,xlsr-english,LJSpeech,3
0.07142857142857142,0.011363636363636364,2.190558671951294,3.0546875,few realising that the dreadful fate would overtake them dismissed the prospect of death,"Few realizing that the dreadful fate would overtake them, dismissed the prospect of death,",xlsr-english,LJSpeech,4
0.5,0.632183908045977,2.821568727493286,7.25390625,this price included nineteen dollars ninety-five cents for the rifle and the scope and one dollar fifty cents for postage and handling,"This price included $19.95 for the rifle and the scope, and $1.50 for postage and handling.",xlsr-english,LJSpeech,5
0.0,0.0,1.8773725032806396,-5.0,and she must have run down the stairs ahead of oswald and would probably have seen or heard him,and she must have run down the stairs ahead of Oswald and would probably have seen or heard him.,xlsr-english,LJSpeech,6
0.0,0.0,1.427473783493042,2.9140625,brewer met mcdonald and the other policemen at the alley exit door,"Brewer met McDonald and the other policemen at the alley exit door,",xlsr-english,LJSpeech,7
0.08695652173913043,0.007751937984496124,2.7919092178344727,1.9765625,the admission of a crowd of visitors to assist in these lay services has already been remarked uponas the inspectors pointed out,"The admission of a crowd of visitors to assist in these lay services has already been remarked upon; as the inspectors pointed out,",xlsr-english,LJSpeech,8
0.16666666666666666,0.015503875968992248,3.0095224380493164,15.51171875,next the offences of returning from transportation stealing post office letters and sacrilege were no longer punishable with death,"next, the offenses of returning from transportation, stealing post-office letters, and sacrilege were no longer punishable with death.",xlsr-english,LJSpeech,9
0.0,0.0,1.8739798069000244,-15.08984375,seems necessary to produce the same result of justice and right conduct,seems necessary to produce the same result of justice and right conduct,xlsr-english,LJSpeech,10
0.0,0.0,1.8999342918395996,0.3671875,with some important modifications this principle of radiation is still the rule,With some important modifications this principle of radiation is still the rule.,xlsr-english,LJSpeech,11
0.25,0.036585365853658534,2.293107748031616,1.38671875,when his temporary residence blarhouse was attacked by puerto recan nationalists,"when his temporary residence, Blair House, was attacked by Puerto Rican Nationalists.",xlsr-english,LJSpeech,12
0.07142857142857142,0.16853932584269662,2.592379570007324,0.17578125,the reconstruction was the minimum time accordingly she probably met oswald at about twelve-thirty-two,"The reconstruction was the minimum time. Accordingly, she probably met Oswald at about 12:32,",xlsr-english,LJSpeech,13
0.16,0.05084745762711865,3.0768380165100098,9.55078125,besides these a number had the privilege of a run-on-the key which allowed a prisoner to go into  rules for the day,"Besides these, a number had the privilege of a ""run on the key,"" which allowed a prisoner to go into the rules for the day.",xlsr-english,LJSpeech,14
0.05,0.1532258064516129,3.2509639263153076,26.5078125,abuses and irregularities which had been partially remedied by the reform introduced in eighteen-thirty-seven were once more in the ascendant,"Abuses and irregularities, which had been partially remedied by the reform introduced in 1837, were once more in the ascendant.",xlsr-english,LJSpeech,15
0.13333333333333333,0.009900990099009901,2.930215358734131,1.0234375,i hope that thereby the difficult process of constitutional amendment may be rendered unnecessarybut,"I hope that thereby the difficult process of constitutional amendment may be rendered unnecessary. But,",xlsr-english,LJSpeech,16
0.058823529411764705,0.009174311926605505,2.9504003524780273,-1.91796875,can be distinguished from those acts of contraction following upon stimuly which are called reflex in animals,"can be distinguished from those acts of contraction following upon stimuli, which are called ""reflex"" in animals.",xlsr-english,LJSpeech,17
0.0,0.0,3.354299545288086,-24.46484375,a weight of shot was bought and stowed in carpet bags ready to replace exactly the abstracted gold,A weight of shot was bought and stowed in carpet bags ready to replace exactly the abstracted gold.,xlsr-english,LJSpeech,18
0.09523809523809523,0.016666666666666666,3.75740385055542,24.84765625,thou coverest the foullest deeds with the fairest possible name when thou sayest thy maming is to help our siege forward,"thou coverest the foulest deeds with the fairest possible name, when thou sayest thy maiming is to help our siege forward.",xlsr-english,LJSpeech,19
0.1,0.018018018018018018,3.3441951274871826,-20.1875,just as the train was starting aggar slipped into the van with burges and pierce got into a first-class carriage,"Just as the train was starting Agar slipped into the van with Burgess, and Pierce got into a first-class carriage.",xlsr-english,LJSpeech,20
0.043478260869565216,0.007407407407407408,3.0881330966949463,21.359375,here remains the question of what impelled oswald to conceive and to carry out the assassination of the president of the united states,There remains the question of what impelled Oswald to conceive and to carry out the assassination of the President of the United States.,xlsr-english,LJSpeech,21
0.058823529411764705,0.038461538461538464,2.311635732650757,-25.55859375,would see anything in  newspaper about his defection unless he engaged in activities similar to those,"would see anything in the newspaper about his defection, unless he engaged in activities similar to those",xlsr-english,LJSpeech,22
0.0,0.0,2.0148801803588867,30.4921875,i want to talk with you very simply about the need for present action in this crisis,I want to talk with you very simply about the need for present action in this crisis,xlsr-english,LJSpeech,23
0.0,0.0,3.069915771484375,-27.69140625,but there were no serious accidents beyond those caused by the goring of a maddened overdriven ox which forced its way through the crowd,"but there were no serious accidents, beyond those caused by the goring of a maddened, over-driven ox which forced its way through the crowd.",xlsr-english,LJSpeech,24
0.07142857142857142,0.031578947368421054,2.4972052574157715,-0.07421875,the honiss of improvement lay upon the magistracy the local authorities administering local funds,"The onus of improvement lay upon the magistracy, the local authorities administering local funds,",xlsr-english,LJSpeech,25
0.0,0.0,1.8260040283203125,-2.98828125,during the days of his prosperity he was a governor of christ's hospital,"During the days of his prosperity he was a governor of Christ's Hospital,",xlsr-english,LJSpeech,26
0.0,0.0,3.10691499710083,6.3203125,in many others there were no infirmaries no places set apart for the confinement of prisoners afflicted with dangerous and infectious disorders,"In many others there were no infirmaries, no places set apart for the confinement of prisoners afflicted with dangerous and infectious disorders.",xlsr-english,LJSpeech,27
0.0,0.0,2.4318912029266357,-1.6328125,and on one occasion agent kellerman left the front seat of the president's car to take a similar position,and on one occasion Agent Kellerman left the front seat of the President's car to take a similar position.,xlsr-english,LJSpeech,28
0.0,0.0,1.8834269046783447,0.22265625,studying upon an empty stomach provokes dyspepsia and injures the eyes,Studying upon an empty stomach provokes dyspepsia and injures the eyes.,xlsr-english,LJSpeech,29
0.0,0.0,3.347646474838257,6.37890625,under holding company domination the utility industry has long been hopelessly at war within itself and with public sentiment,under holding company domination the utility industry has long been hopelessly at war within itself and with public sentiment.,xlsr-english,LJSpeech,30
0.038461538461538464,0.0136986301369863,3.474248170852661,0.30078125,waynright was allowed a cigar the night before execution which he smoked in the prison yard walking up and down with the governor mr sydney smith,"Wainwright was allowed a cigar the night before execution, which he smoked in the prison yard, walking up and down with the governor, Mr. Sydney Smith.",xlsr-english,LJSpeech,31
0.125,0.008928571428571428,3.291699171066284,-0.93359375,absolute security is neither practical nor possiblean approach to complete security would require the president,Absolute security is neither practical nor possible. An approach to complete security would require the President,xlsr-english,LJSpeech,32
0.0,0.0,1.4231886863708496,-4.3359375,for acting as executioner of horsemonger lane jail,For acting as executioner of Horsemonger Lane Jail,xlsr-english,LJSpeech,33
0.0,0.0,0.639556884765625,1.29296875,two young women,"Two young women,",xlsr-english,LJSpeech,34
0.0,0.0,2.9085381031036377,32.96875,they were taken back to jail and were again brought out in the afternoon by which time fresh and stronger ropes had been procured,"They were taken back to jail, and were again brought out in the afternoon, by which time fresh and stronger ropes had been procured,",xlsr-english,LJSpeech,35
0.0,0.0,1.116805076599121,-22.43359375,gave more people an opportunity to participate,gave more people an opportunity to participate.,xlsr-english,LJSpeech,36
0.0,0.0,1.8007423877716064,0.23828125,a handsome sum was subscribed for the injured constable who was disabled for life,"A handsome sum was subscribed for the injured constable, who was disabled for life.",xlsr-english,LJSpeech,37
0.05,0.038461538461538464,2.2532272338867188,1.515625,you will find the mailbox in the post office which is located four blocks from the drugstore on that street,You will find the mailbox in the post office which is located 4 blocks from the drugstore on that street.,xlsr-english,LJSpeech,38
0.0,0.0,1.9570066928863525,8.0625,no prisoners should in future be ironed except in cases of misconduct,"No prisoners should in future be ironed, except in cases of misconduct,",xlsr-english,LJSpeech,39
0.0,0.0,1.798938512802124,12.359375,and without reference to or comparison with the documents in which the payment was claimed,and without reference to or comparison with the documents in which the payment was claimed.,xlsr-english,LJSpeech,40
0.0,0.0,2.9434077739715576,-20.83984375,already the severity of our criminal code and the number of capital felonies upon the statute book had brought a reaction,"Already the severity of our criminal code, and the number of capital felonies upon the statute book, had brought a reaction;",xlsr-english,LJSpeech,41
0.0,0.0,1.507777452468872,24.9765625,or to one industry or to an individual private occupation,"or to one industry, or to an individual private occupation.",xlsr-english,LJSpeech,42
0.23076923076923078,0.0821917808219178,1.7841377258300781,-2.46875,to issue new bonds therefore bearing only three and one-half percent interest,"to issue new bonds therefore bearing only 3 and one half percent interest,",xlsr-english,LJSpeech,43
0.0,0.0,1.3072514533996582,0.28125,i couldnt in all honesty sincerely say such a thing,I couldn't in all honesty sincerely say such a thing.,xlsr-english,LJSpeech,44
0.1111111111111111,0.09523809523809523,2.734457015991211,-19.125,during the morning of november twenty-one oswald asked frasier whether he could ride home with him that afternoon,"During the morning of November 21, Oswald asked Frazier whether he could ride home with him that afternoon.",xlsr-english,LJSpeech,45
0.16666666666666666,0.061224489795918366,2.2806098461151123,2.67578125,ere are crimes follow ing the lines of others already found and often more than once in the calendars,"their crimes follow in the lines of others already found, and often more than once, in the calendars.",xlsr-english,LJSpeech,46
0.0,0.0,1.8837428092956543,-7.35546875,jewelboxes cleverly stolen under the very noses of owners or caretakers,jewel-boxes cleverly stolen under the very noses of owners or care-takers.,xlsr-english,LJSpeech,47
0.14285714285714285,0.012345679012345678,2.0964598655700684,20.390625,thither elder went alone provided with a number of canvas and one large carpet bag,"Thither Elder went alone, provided with a number of canvas and one large carpet-bag.",xlsr-english,LJSpeech,48
0.17647058823529413,0.07228915662650602,1.9727089405059814,1.40234375,hertel drove him down in a gig to be killed as he travelled in thortel's own words,"Thurtell drove him down in a gig, ""to be killed as he traveled,"" in Thurtell's own words.",xlsr-english,LJSpeech,49
